Date,Tweets
2020-09-09,30051.0
2020-09-10,29885.0
2020-09-11,30008.0
2020-09-12,27451.0
2020-09-13,27955.0
2020-09-14,29947.0
2020-09-15,34641.0
2020-09-16,35407.0
2020-09-17,33417.0
2020-09-18,31357.0
2020-09-19,29151.0
2020-09-20,26571.0
2020-09-21,32418.0
2020-09-22,38132.0
2020-09-23,47367.0
2020-09-24,37643.0
2020-09-25,38495.0
2020-09-26,25955.0
2020-09-27,37113.0
2020-09-28,34219.0
2020-09-29,32020.0
2020-09-30,33290.0
2020-10-01,35755.0
2020-10-02,32092.0
2020-10-03,29374.0
2020-10-04,31026.0
2020-10-05,29324.0
2020-10-06,30843.0
2020-10-07,34215.0
2020-10-08,42037.0
2020-10-09,41653.0
2020-10-10,37385.0
2020-10-11,33070.0
2020-10-12,32811.0
2020-10-13,33789.0
2020-10-14,87570.0
2020-10-15,63222.0
2020-10-16,36596.0
2020-10-17,29771.0
2020-10-18,26901.0
2020-10-19,31375.0
2020-10-20,37581.0
2020-10-21,64870.0
2020-10-22,43790.0
2020-10-23,35777.0
2020-10-24,32175.0
2020-10-25,28445.0
2020-10-26,36554.0
2020-10-27,44889.0
2020-10-28,36385.0
2020-10-29,36808.0
2020-10-30,32806.0
2020-10-31,49308.0
2020-11-01,40439.0
2020-11-02,32602.0
2020-11-03,36459.0
2020-11-04,47315.0
2020-11-05,60368.0
2020-11-06,47823.0
2020-11-07,33705.0
2020-11-08,30699.0
2020-11-09,35977.0
2020-11-10,35104.0
2020-11-11,39657.0
2020-11-12,44220.0
2020-11-13,48337.0
2020-11-14,37293.0
2020-11-15,33836.0
2020-11-16,47177.0
2020-11-17,74813.0
2020-11-18,70679.0
2020-11-19,43267.0
2020-11-20,47903.0
2020-11-21,45874.0
2020-11-22,43581.0
2020-11-23,47594.0
2020-11-24,78971.0
2020-11-25,46379.0
2020-11-26,53237.0
2020-11-27,44777.0
2020-11-28,37071.0
2020-11-29,33292.0
2020-11-30,66042.0
2020-12-01,60008.0
2020-12-02,48309.0
2020-12-03,44375.0
2020-12-04,46085.0
2020-12-05,39802.0
2020-12-06,39953.0
2020-12-07,45372.0
2020-12-08,46222.0
2020-12-09,42250.0
2020-12-10,37279.0
2020-12-11,35891.0
2020-12-12,38898.0
2020-12-13,39491.0
2020-12-14,38737.0
2020-12-15,43739.0
2020-12-16,127155.0
2020-12-17,120169.0
2020-12-18,67616.0
2020-12-19,56872.0
2020-12-20,62679.0
2020-12-21,61296.0
2020-12-22,45927.0
2020-12-23,43942.0
2020-12-24,42618.0
2020-12-25,49739.0
2020-12-26,72172.0
2020-12-27,88788.0
2020-12-28,59779.0
2020-12-29,56236.0
2020-12-30,80886.0
2020-12-31,68822.0
2021-01-01,55480.0
2021-01-02,145059.0
2021-01-03,141596.0
2021-01-04,82412.0
2021-01-05,68133.0
2021-01-06,86631.0
2021-01-07,125036.0
2021-01-08,113560.0
2021-01-09,84725.0
2021-01-10,74964.0
2021-01-11,109316.0
2021-01-12,83880.0
2021-01-13,91811.0
2021-01-14,106170.0
2021-01-15,70388.0
2021-01-16,62189.0
2021-01-17,59161.0
2021-01-18,69189.0
2021-01-19,70173.0
2021-01-20,61204.0
2021-01-21,79347.0
2021-01-22,79570.0
2021-01-23,52802.0
2021-01-24,50983.0
2021-01-25,63766.0
2021-01-26,55828.0
2021-01-27,60652.0
2021-01-28,84933.0
2021-01-29,200783.0
2021-01-30,93578.0
2021-01-31,68163.0
2021-02-01,91439.0
2021-02-02,80624.0
2021-02-03,87809.0
2021-02-04,76348.0
2021-02-05,97415.0
2021-02-06,107331.0
2021-02-07,77886.0
2021-02-08,212923.0
2021-02-09,159207.0
2021-02-10,124292.0
2021-02-11,115390.0
2021-02-12,122503.0
2021-02-13,93740.0
2021-02-14,99797.0
2021-02-15,101777.0
2021-02-16,147792.0
2021-02-17,147890.0
2021-02-18,116096.0
2021-02-19,150898.0
2021-02-20,118093.0
2021-02-21,111638.0
2021-02-22,110348.0
2021-02-23,131691.0
2021-02-24,103733.0
2021-02-25,82520.0
2021-02-26,81742.0
2021-02-27,66315.0
2021-02-28,73439.0
2021-03-01,89756.0
2021-03-02,103342.0
2021-03-03,94227.0
2021-03-04,81460.0
2021-03-05,70950.0
2021-03-06,40281.0
2021-03-07,68935.0
2021-03-08,81828.0
2021-03-09,85849.0
2021-03-10,81908.0
2021-03-11,95858.0
2021-03-12,104787.0
2021-03-13,154790.0
2021-03-14,102059.0
2021-03-15,116563.0
2021-03-16,99951.0
2021-03-17,15353.0
